d	0.190500
Schwierigkeit	0.260500
Einheit	0.494200
und	0.256700
inner	0.390700
Kontinuität	0.562500
inmateriell	0.713900
teilen	0.584600
nicht	0.124000
vorstellbar	0.683600
Geist	0.332300
mit	0.179600
seine	0.155000
Austeilung	0.826900
an	0.173200
Seele	0.413200
zu	0.181000
vereinigen	0.282900
kehren	0.293900
in	0.251100
griechisch	0.571300
Philosophie	0.222200
noch	0.201700
oft	0.243300
wieder	0.231500
so	0.180300
sein	0.151000
es	0.152600
denn	0.230500
eine	0.218600
Notwendigkeit	0.344000
daß	0.170300
auch	0.175900
er	0.122100
endlich	0.459800
mächtig	0.331300
politisch	0.337100
Strömung	0.401000
jen	0.284400
Tag	0.173500
berühren	0.318900
Panorama	0.479900
Stadt	0.309600
Köln	0.495300
Deutz	0.648100
Umgegend	0.515800
nach	0.233700
Natur	0.338600
aufnehmen	0.324300
malen	0.306000
vom	0.265600
Joh.	0.614000
Adolph	0.383700
wir	0.209700
legen	0.267600
durch	0.173300
bloß	0.442600
Symbolik	0.596800
diese	0.192500
Sinn	0.214100
Licht	0.287000
Farbe	0.293100
zeigen	0.144600
die	0.231500
Wahrheit	0.292700
wenn	0.140600
sie	0.112600
Wesen	0.232500
welche	0.443900
Gegenschlag	0.749900
Bewußtsein	0.300300
Materie	0.350200
sich	0.159600
zum	0.180800
befreien	0.195100
farbig	0.491500
hell	0.373500
durchsichtig	0.466200
leuchtend	0.444400
klar	0.386500
Auge	0.173300
geben	0.179200
Kunst	0.294300
dahin	0.300800
gelangen	0.193400
Spitze	0.322200
ihr	0.165600
Stoff	0.268100
machen	0.141300
haben	0.198400
hoch	0.255400
Gegensatz	0.262200
Glied	0.421600
erfaßen	0.540200
si	0.414200
intrigant	0.620100
a	0.598800
pu	0.376600
la	0.548800
de	0.540300
en	0.591200
l'	0.440200
empire	0.580000
ohne	0.199800
que	0.663300
une	0.586300
sera	0.635700
des	0.562200
les	0.617600
commerce	0.473800
von	0.260100
trunken	0.468200
singen	0.233000
Welt	0.358400
tief	0.332600
als	0.232400
gedenken	0.429100
wollen	0.252900
man	0.152100
aber	0.207800
Tatsache	0.303100
begnügen	0.277700
A	0.517600
Tätigkeit	0.338200
B	0.593300
diejenige	0.377400
voraussehen	0.363500
kommen	0.163600
hiermit	0.479200
da	0.299500
Voraussicht	0.646500
ander	0.310000
selbstverständlich	0.408900
verursachen	0.252000
auf	0.156200
Ansicht	0.252600
jede	0.200700
Ganze	0.343000
für	0.254400
sondern	0.124900
nur	0.188300
verursacht	0.298900
zur	0.156000
Schuld	0.246900
Bedeutung	0.272600
erscheinen	0.277300
Bunsen	0.761100
a.	0.472700
O.	0.626600
v.	0.537100
S.	0.373400
286	0.793800
Ff.	0.569700
erklären	0.388000
Brand	0.304900
oder	0.242900
Flamme	0.359900
alt	0.271700
liegen	0.197900
vor	0.231100
ich	0.130300
im	0.201900
Glanz	0.335600
tausend	0.324900
Lebensweise	0.549800
Pavian	0.677800
Gebirge	0.345000
entsprechen	0.195700
Nahrung	0.364100
suchen	0.625600
dennoch	0.412900
Station	0.370500
zurückkehren	0.202400
Plan	0.447500
kühn	0.292200
verwirklichen	0.297700
mein	0.251900
Inner	0.860300
mögen	0.366900
entzünden	0.332400
wo	0.239100
verworren	0.483900
kalt	0.541400
stumpf	0.581700
Schranke	0.391700
O	0.688000
Gott	0.363300
beschwichtigen	0.336800
Gedanke	0.302300
erleuchten	0.381200
bedürftig	0.669600
Herz	0.282400
werden	0.158600
jetzt	0.331300
sprechen	0.294100
Schottland	0.456900
Irland	0.490700
Wales	0.472200
Mensch	0.229500
glauben	0.193900
Barometer	0.701400
Pariser	0.531000
Sternwarte	0.515300
sorgfältig	0.227000
vergleichen	0.235400
seit	0.235200
Jahr	0.171200
1799	0.427200
finden	0.233800
mittel	0.555300
Stand	0.748100
unter	0.215000
Tropen	0.555900
gering	0.184300
temperiert	0.744700
Zone	0.630200
französisch	0.336400
Küste	0.201400
Hitzegrad	0.642300
beginnen	0.208100
dunkelrot	0.372400
gehen	0.201800
rotbraun	0.397100
rot	0.491500
gelb	0.423600
bis	0.243500
weiß	0.427100
erst	0.208800
viel	0.215000
lang	0.208300
Zeit	0.161200
nämlich	0.526400
