och	0.518330
en	0.528259
i	0.804440
den	0.447274
af	0.446344
att	0.471625
till	0.501280
som	0.522713
med	0.480208
för	0.432835
sig	0.460037
vara	0.560946
pä	0.860586
wid	0.870198
de	0.480702
eller	0.594102
uti	0.694959
han	0.305583
kunna	0.476599
denna	0.622614
om	0.516599
ha	0.496716
samt	0.437357
all	0.525006
jag	0.459540
man	0.396096
stor	0.376111
hus	0.501012
god	0.537499
at	0.991693
sä	0.749010
icke	0.346687
frän	0.655154
a	0.637746
finna	0.557720
ej	0.359061
dag	0.366825
hos	0.418777
fä	0.793759
liten	0.428556
nu	0.722669
rum	0.336106
til	0.919731
stad	0.555384
under	0.482462
men	0.426448
t	0.331746
m	0.577117
genom	0.531021
salu	0.608231
hon	0.334369
komma	0.535390
göra	0.299925
dä	0.679152
andra	0.475019
utan	0.431645
emot	0.670646
hyra	0.437576
efter	0.512135
ar	0.685362
ben	0.846005
2	0.368082
ock	0.622509
samma	0.559368
d	0.956599
underrättelse	0.657803
genast	0.531888
wara	0.626934
någon	0.759074
pris	0.504307
del	0.440010
äro	0.406399
ä	0.881935
ny	0.579262
än	0.425722
inom	0.742013
fin	0.847299
stall	0.796045
gt	0.372294
hederlig	0.624185
4	0.348240
der	0.521733
z	0.899718
nied	0.485082
nära	0.727663
säga	0.518904
tid	0.478869
kök	0.353621
l	0.485699
annan	0.440832
bo	0.627842
1	0.351410
s	0.347629
as	0.998891
e	0.513499
n	0.385374
anmäla	0.431743
mot	0.515281
wäl	0.945983
gammal	0.595671
nägon	0.829144
få	0.682173
böra	0.545299
ni	0.503502
nästa	0.601804
behaga	0.610429
äta	0.606721
här	0.856289
alt	0.466966
gäng	0.779036
hel	0.469309
sedan	0.484894
mycket	0.469522
herre	0.607142
hwilka	0.675690
et	0.901270
pa	0.623576
äga	0.584708
bra	0.647181
land	0.504225
första	0.529221
r	0.388171
hafwa	0.793744
6	0.346213
lemna	0.388744
upp	0.644534
skola	0.540596
tjenst	0.782946
be	0.701853
8	0.336797
stockholm	0.343645
egendom	0.286526
blifwit	0.663121
c	0.803784
äfwen	0.727969
3	0.361883
5	0.341816
barn	0.360273
g	0.663723
hr	0.354737
hwad	0.711708
o	0.338131
war	0.604649
herr	0.351367
öfwer	0.693742
ta	0.383504
b	0.381494
ställe	0.458486
fruntimmer	0.388481
hwilken	0.665996
hörn	0.557210
vch	0.880366
hög	0.558510
kongl	0.445379
ännu	0.497151
konung	0.289492
person	0.356469
cn	0.480756
egen	0.384424
h	0.598324
k	0.307514
flere	0.499522
nägot	0.872451
billig	0.435994
belägen	0.244016
allmän	0.416070
på	0.562024
du	0.335358
ingen	0.383640
nödig	0.567980
följa	0.501178
se	0.340689
kalla	0.704963
nämna	0.769637
svin	1.001501
dest	0.749274
fara	1.049940
jemte	0.442437
redan	0.548683
inlemna	0.521843
underteckna	0.434477
lill	0.480877
mera	0.435318
mi	0.650308
resa	0.386155
hwilket	0.664322
trappa	0.655806
warit	0.621587
7	0.347608
utkomma	0.518362
deraf	0.593570
endast	0.387194
morgon	0.420032
emellan	0.486712
stola	0.744058
blott	0.371318
emedan	0.388028
anseende	0.653341
sort	0.276667
ivid	0.854126
torde	0.629875
12	0.332132
f	0.339205
densamma	0.510576
ästundar	1.050061
te	0.570993
ställ	0.682602
blifwa	0.599739
ung	0.458528
snar	0.492260
torg	0.412356
tryck	0.751582
försegla	0.651023
rätt	0.469620
sätt	0.444332
säker	0.815519
widare	0.788609
öfrig	0.481093
tro	0.283480
in	0.357873
ära	0.988009
u	0.331875
föga	0.421703
an	0.800229
källare	0.428858
namn	0.408369
enligt	0.457174
hwar	0.726680
död	0.487498
est	0.784700
sälja	0.482183
fordra	0.782803
bära	0.563947
förlora	0.913018
försälja	0.423766
kungöra	0.560771
parti	1.006239
st	0.310161
lie	0.930480
fri	0.552421
förut	0.707017
folk	0.302378
häst	0.369154
betala	0.318227
sammanträda	0.350707
simma	0.877823
gata	0.471582
kryddbod	0.510789
10	0.342909
omkring	0.389813
mer	0.472042
p	0.714605
half	0.519935
höra	0.401482
april	0.361898
flicka	0.441090
wi	0.580099
fru	0.335171
fordran	0.691488
dock	0.402300
sr	0.570123
ägare	0.714937
arbete	0.389109
akt	1.048246
nägra	0.719724
klocka	0.307387
midt	0.542547
brist	0.863355
swar	0.972688
regering	0.333445
lil	0.927287
will	0.668418
emotta	0.615239
sör	0.956911
enka	0.319514
förra	0.782385
förse	0.619917
9	0.350082
ur	0.395875
antingen	0.599884
stulle	0.731961
rike	0.269753
cch	0.565320
län	0.483072
ut	0.326731
gärd	0.464432
ifrån	0.620610
anse	0.338323
betalning	0.332599
stark	0.390314
anta	0.783935
fig	0.890124
forn	0.840450
hustru	0.312896
hand	0.310434
utom	0.621862
art	0.888752
al	0.894886
dertill	0.588187
möbel	0.633305
händelse	0.416820
flyttning	0.710308
tillfälle	0.590261
bod	0.642562
general	0.233447
så	0.629035
ungkarl	0.406919
ifrän	0.829475
församling	0.386371
derom	0.481163
lika	0.368563
sak	0.315206
lördag	0.308459
bli	0.548990
föra	0.295689
uthus	0.406096
son	0.223120
ständ	0.908135
söka	0.459723
j	0.690304
tillika	0.448812
flera	0.501019
afseende	0.540512
sida	0.393390
fall	0.575091
bese	0.484189
kunnig	0.435922
par	0.858180
nyligen	0.411857
länge	0.564324
fa	0.648902
glad	0.716059
dito	0.322896
wacker	0.717424
tredje	0.655541
mil	0.487485
anledning	0.493967
lt	0.347095
hälla	0.572110
frankrike	0.234226
ledig	0.529916
före	0.459320
diverse	0.266763
si	0.568896
dylik	0.641807
sista	0.467558
piga	0.646646
fran	0.596352
länga	0.753972
köpa	0.514595
ligga	0.377683
erhälla	0.628850
onsdag	0.295961
sorn	0.695272
handel	0.537072
erhålla	0.400558
da	0.750872
härmed	0.533082
ti	0.534392
anmoda	0.600748
ena	0.398690
fiende	0.351657
kyrka	0.357741
stjäla	1.150522
föda	0.482387
köpare	0.452557
desi	0.711681
socken	0.284282
härigenom	0.668877
gränd	0.496982
hedra	0.792002
när	0.407678
mäste	0.562675
mcd	0.950082
bestå	0.376612
sädant	0.669189
nästkommande	0.523850
inkomma	0.661371
ort	0.379740
gärna	0.575907
känna	0.337403
wär	0.563450
sjelf	0.289051
härstädes	0.369696
ka	0.841838
bref	0.431703
hwarje	0.754589
instunda	0.593542
gansta	0.675712
höger	0.777455
of	0.949382
ensam	0.600842
bewis	0.826476
meddela	0.532734
år	0.581311
träffa	0.793744
allmänhet	0.566268
20	0.344710
ek	1.020600
laga	0.391107
tre	0.462292
16	0.343348
wilja	0.668668
ledamot	0.423041
tryckeri	0.578610
lag	0.366974
lid	0.514245
räkning	0.481325
swart	0.464554
början	0.549134
röd	0.279315
förklara	0.337317
sterbhus	0.534244
ali	0.481788
tropp	0.463756
ware	0.989946
säsom	0.599558
lära	0.423625
innan	0.622899
förr	0.493366
hälst	0.572768
w	0.331255
börja	0.418159
medel	0.431983
tidning	0.479649
24	0.345638
vä	0.803131
tyst	0.968116
warder	0.815373
begagna	0.532900
städning	0.397972
carl	0.260392
dcn	0.981534
sen	0.605525
banko	0.416404
mänad	0.658436
ankomma	0.254620
bord	0.552635
månad	0.537698
norra	0.363143
oktober	0.375827
twenne	0.815329
ord	0.288068
trogen	0.667368
fullkomlig	0.475120
stat	0.360434
nio	0.932319
krig	0.257307
hwars	0.651035
lång	0.558939
stilla	0.745310
14	0.356670
hwit	0.392218
ö	0.243005
sär	0.804017
borgenär	0.369625
förena	0.356588
blad	0.433804
england	0.252434
delta	0.756680
biljett	0.724718
fransta	0.544101
bok	0.324398
bland	0.618849
dra	0.333897
mänga	0.537301
allt	0.487984
huru	0.547590
antal	0.474431
ren	0.423856
anständig	0.404125
afton	0.397224
betyg	0.504824
ljus	0.423914
ined	0.453682
aln	0.355886
enda	0.293408
mellan	0.484993
gä	0.487505
derföre	0.412146
såsom	0.634726
bill	0.859745
sätta	0.315826
fredag	0.301585
dels	0.641311
mä	0.945096
räkna	0.947361
derstädes	0.572922
nygatan	0.408518
ordning	0.336970
begära	0.521770
ty	0.358773
ställa	0.486565
minister	0.262921
penning	0.437262
qw	0.869557
v	0.355936
natt	0.430733
hamn	0.309951
gifwa	0.577218
ärva	0.953072
fartyg	0.299309
kammare	1.057294
tunna	0.292428
hiva	0.770627
styrka	0.432941
där	0.742926
lik	0.503934
biljet	0.686234
wära	0.527419
utter	1.007533
fast	0.753757
stadga	0.749996
lägenhet	0.415120
utgöra	0.357602
grund	0.626166
kontor	0.456649
hugad	0.501496
eli	0.563174
sednare	0.714565
warande	0.744873
gustaf	0.320846
kort	0.602468
å	0.661453
auktion	0.308273
alldeles	0.426518
fär	0.673254
sine	1.155693
reel	0.669437
söder	0.623375
förmiddag	0.501905
härad	0.327872
bokhandel	0.464459
sten	0.281091
nia	0.524339
upphitta	0.445810
likwäl	0.536775
fraktgods	0.468325
norr	0.645750
örn	0.507638
önska	0.483669
aldrig	0.354212
tisdag	0.307500
lätt	0.346968
tillkänna	0.724229
säkerhet	0.486638
från	0.570496
wille	0.582361
anmälan	0.560015
mäta	0.678166
vi	0.643378
alltid	0.355392
lör	0.485939
tala	0.380196
förlust	0.604698
förefalla	1.009067
mars	0.338288
maj	0.340652
intet	0.367544
blifwer	0.723251
hwarest	0.825348
ge	0.412986
ärlig	0.819776
rättighet	0.371861
port	0.742063
fred	0.394114
fattig	0.362125
lämna	0.511906
ämne	0.391503
full	0.582316
låta	0.421135
synnerhet	0.371495
hans	0.871527
söndag	0.327349
falla	0.319591
köra	0.681356
mana	1.198853
sinne	1.075432
maria	0.304444
nation	0.221590
ehuru	0.441913
tobaksbod	0.581258
lägga	0.280050
ak	0.805659
mod	0.534529
ten	0.563211
sitta	0.358003
torsdag	0.299989
summa	0.400144
först	0.465739
beröra	0.483396
boktryckeri	0.594286
dotter	0.318292
sch	0.726680
drottninggatan	0.395931
ro	0.955322
nästan	0.283540
försäkra	0.413965
anbud	0.417147
jord	0.272385
underrätta	0.430078
nedra	0.469672
15	0.346767
ned	0.667678
vid	0.971771
ofta	0.316579
tom	0.917171
ia	0.459286
läsa	0.565686
sal	0.726737
botten	0.484734
ho	0.815558
gen	0.608055
paris	0.253107
boende	0.437621
twä	0.821828
11	0.360906
rörelse	0.687031
le	0.643837
sist	0.985403
fem	0.787626
öst	0.801185
engelsk	0.335374
mycken	0.321888
17	0.352834
utmärka	0.503240
er	0.443560
nyttja	0.466118
flotta	0.434425
allenast	0.418718
weta	0.707529
igenlösa	0.599531
wackra	0.772519
södra	0.345911
införa	0.492978
brun	0.233658
ma	0.717975
lo	0.345564
eftermiddag	0.440201
up	0.784269
grefwe	0.466867
rörande	0.394147
hwarom	0.913533
dr	0.918994
plats	0.592482
derefter	0.484046
öppen	0.594482
bruk	0.447754
hofwa	0.770414
närwarande	0.737235
dit	0.471788
snygg	0.321110
tillträda	0.456000
berättelse	0.458862
kondition	0.518495
öga	0.275596
aro	0.452761
kejsare	0.283719
södermalm	0.382274
stag	0.732513
inrättning	0.399053
wedergällning	0.570087
ost	1.037962
förekomma	0.557816
magistrat	0.357140
sill	0.332043
ra	0.362781
sädan	0.561561
betydlig	0.326134
waror	0.550424
sjö	0.323981
behof	0.331444
18	0.354151
modern	0.626437
äswen	0.773351
flut	0.892971
ko	0.377207
deni	0.615300
tillräcklig	0.495057
ch	0.738704
bouppteckning	0.407834
bekant	0.395992
skeppare	0.406586
sjölägenhet	0.490719
wägen	0.587920
styck	0.321753
försäljning	0.352089
flyta	1.086428
häraf	0.581282
förestå	0.839422
guld	0.337727
trycka	0.643898
skyldig	0.626762
fransk	0.334036
nog	0.329658
stg	0.886915
gå	0.318127
befinna	0.381675
lycklig	0.363923
gär	0.648121
hoppa	0.337767
yttra	0.358146
tillhöra	0.575155
uppföra	0.863649
ordentlig	0.331056
härom	0.650071
utur	0.856795
wisa	0.462937
rd	0.665901
utaf	0.476197
haswa	0.774402
ech	0.590974
sy	0.433877
möjlig	0.435921
ibland	0.544623
önstar	0.844859
säng	0.373318
spanien	0.213802
fot	0.320715
blef	0.381743
lida	0.442635
grön	0.461146
sol	0.787811
ända	0.280458
von	0.298856
mängd	0.484711
uppförande	0.953034
skepp	0.301888
wida	0.839225
berg	0.199647
följd	0.464827
deremot	0.469222
stepp	0.625347
inträffa	0.355252
font	0.851553
wore	0.624269
fortfara	0.768859
hwaraf	0.749941
lugn	0.640436
22	0.354851
frihet	0.228802
dermed	0.510571
clara	0.662668
ruin	0.339575
matlagning	0.454988
historia	0.373240
lord	0.355008
enkefru	0.392618
ting	0.482555
deri	0.513455
post	0.578821
0	0.478096
byra	0.436250
erinra	0.683160
28	0.354266
riddare	0.301222
sticka	0.742469
rdr	0.421470
synas	0.475168
förled	1.176241
hertig	0.247627
okänd	0.791020
warda	0.827636
kännedom	0.560482
sedermera	0.678857
gud	0.235825
prins	0.266605
ne	0.502496
pantsätta	0.648767
kläder	0.557296
ii	0.364543
anföra	0.404646
london	0.249565
nöje	0.331513
ull	0.606835
dea	0.440095
rida	0.727967
sån	0.489110
fia	0.846956
manlig	0.954625
olycklig	0.417368
förrätta	0.539723
stut	1.006899
ed	0.519240
re	0.310486
30	0.356587
infinna	0.374075
25	0.352608
lön	0.364247
höst	0.680609
lagligen	0.411025
regeringsgatan	0.409750
förtroende	0.267544
stortorg	0.389434
kust	0.264046
kraft	0.313248
swensta	0.503782
härmedelst	0.526013
tillbaka	0.504027
upplysning	0.518801
eld	0.361771
fyra	0.474367
mången	0.731777
wilkor	0.707403
sele	0.443668
aflemna	0.347574
omständighet	0.343558
torr	0.382205
testamente	0.475565
norrköping	0.323872
anders	0.341817
mjölk	0.510907
trä	0.810392
facil	0.424137
augusti	0.338640
handelsman	0.789975
cm	1.089449
lin	0.400159
belägenhet	0.888388
ske	0.428060
gul	0.245096
europa	0.301358
wal	1.029668
anställa	0.411324
utfärda	0.427928
wet	0.582053
trakt	0.304319
million	0.352291
lif	0.273855
behörig	0.302538
fl	0.780721
hopp	0.322191
kanna	0.888323
täcka	1.121957
sta	0.378132
författare	0.323422
michaeli	0.909007
märka	0.887475
stiga	0.332239
eldning	0.627530
na	0.364524
öppna	0.587720
hatt	0.278292
berätta	0.449498
fortsätta	0.418559
stöta	0.830719
wil	1.132500
då	0.831180
krona	0.682158
gång	0.679109
stå	0.367871
ju	0.640497
stånd	0.779638
sakna	0.353168
kungörelse	0.380726
hit	0.393626
september	0.338730
ytterlig	0.757017
befallning	0.386252
johan	0.270640
ränta	0.335898
derigenom	0.427432
klä	0.296866
ansökning	0.396258
uppgift	0.485329
bred	0.294572
hålla	0.502449
igenom	0.885716
belöning	0.754305
timme	0.385460
dubbel	0.541285
wan	0.731427
dö	0.241752
boden	0.895889
mat	0.523971
ogift	0.685935
21	0.353060
mänads	0.749861
komp	0.370146
sjukdom	0.302353
wackert	0.748605
officer	0.281994
bestämma	0.306458
27	0.350356
so	0.795724
afl	0.370496
författning	0.263289
erlägga	0.254054
anna	0.305349
wäning	0.706984
pant	0.574787
26	0.348374
silfwer	0.598018
kill	0.841559
dräng	0.453773
företa	0.389446
inför	0.423004
konst	0.199167
juni	0.336368
hindra	0.260874
rik	0.231277
is	0.517596
tjenlig	0.416448
tull	0.886201
dc	0.806644
inteckning	0.407094
fram	0.344526
hushäll	0.966008
far	0.398835
åstunda	0.844276
mantal	0.372736
fatta	0.329071
bita	0.762845
saint	0.718708
19	0.355207
plan	0.409431
tycka	0.524495
december	0.339711
ganska	0.397971
fördel	0.357689
band	0.448153
laglig	0.323869
anstalt	0.723816
natur	0.183798
angelägenhet	0.528362
innehålla	0.389612
tal	0.419020
hushall	0.496521
innewarande	0.732995
lä	0.713435
bäde	0.585604
drottning	0.247033
hrr	0.511139
hälft	0.343407
offentlig	0.620603
fädernesland	0.235649
wind	0.820121
brunn	0.461193
hittills	0.487737
handling	0.348425
samla	0.339988
jakob	0.533765
bestämd	0.389600
stol	0.300217
tana	0.856477
röra	0.375113
handla	0.949334
inta	0.671013
lös	0.920371
boklada	0.449827
maka	0.319989
förälder	0.414190
va	0.900827
makt	0.232102
juli	0.342068
per	0.379598
aldeles	0.953050
fi	0.971282
njuta	0.538626
grad	0.439646
catharina	0.298226
el	0.657704
40	0.291711
ivar	0.802924
fregatt	0.285052
soldat	0.242823
aflidne	0.414901
sommar	0.396018
ga	0.778623
tvid	0.895809
hemman	0.298633
bruka	0.560170
afsigt	0.381139
lemnäs	0.424524
begge	0.492307
ögonblick	0.437404
jungfru	0.413890
wörö	0.606852
enhällig	0.658794
witz	1.012065
stil	0.619466
byggnad	0.237709
it	0.346077
kläde	0.322907
träd	0.250302
samling	0.297873
samtlig	0.947872
glas	0.332956
således	0.551471
fas	1.135557
orsak	0.353416
dct	0.715780
borttappa	0.386780
oell	0.868636
wld	0.884228
fästning	0.314921
musik	0.324851
wigt	0.657089
gröfre	0.304585
ei	0.676960
gälla	0.347077
bank	0.479666
arrendera	0.359058
befäl	0.299610
kostnad	0.374221
november	0.339465
försök	0.418279
lärer	0.618035
inventarier	0.463431
arm	0.273038
armeen	0.396831
djup	0.367381
ffulle	1.011942
nti	0.704282
stads	0.427083
bliswa	0.629938
sökande	0.462327
bliswit	0.691370
fan	0.889847
bröd	0.370250
kasta	0.245971
skeppsbron	0.369645
sann	0.196304
inställa	0.371280
dela	0.358403
störa	0.627179
nyttig	0.332560
handlande	0.280484
sia	0.543702
middag	0.420960
hinna	0.468669
bestäende	0.684321
ringa	0.364049
biträde	0.580125
amiral	0.392622
räd	0.717008
jacob	0.233563
imellan	0.512603
sällskap	0.470855
vm	0.920296
bereda	0.375192
sir	0.388753
procent	0.330955
stadig	0.868795
skrift	0.296334
des	1.060677
annu	0.753064
kär	0.478929
oaktadt	0.511009
älder	0.714848
wänner	0.674238
öm	0.359516
färdig	0.490506
nä	0.573482
bonde	0.507023
mans	0.737229
il	0.491800
mänader	0.585992
åt	0.789033
sit	0.902093
kosta	0.582070
utsätta	0.768093
ör	0.507289
deli	0.481117
sängkläder	0.296540
jern	0.275106
utsigt	0.524866
tusen	0.478923
bekomma	0.653768
upsala	0.342891
ars	0.690208
derwid	0.645770
framför	0.517719
öde	0.263260
rymlig	0.280993
yttre	0.279635
näst	0.811226
färg	0.356569
hwarken	0.641279
bryggare	0.362407
afwen	0.821891
adolf	0.480617
inlämna	0.534897
winna	0.439553
karl	0.767120
magasin	0.358432
50	0.310609
solli	0.653172
sanning	0.242111
förete	0.568610
arbeta	0.389630
godhet	0.471419
hen	0.737889
fe	0.680308
by	0.357623
trenne	0.481665
olof	0.333640
mäst	0.538871
fader	0.260816
hail	0.383199
motta	0.442000
fält	0.698510
hädanefter	0.491835
32	0.317303
ungkarlsrum	0.390745
wa	0.798723
hjerta	0.279701
nemligen	0.735477
rnm	0.338147
tor	0.403798
ämna	0.523409
29	0.352334
hastig	0.374725
dörr	0.381323
uppmärksamhet	0.455992
pär	0.805492
stenhus	0.259788
skuld	0.510914
inne	0.676506
hornsgatan	0.358856
hygglig	0.389013
steg	0.680959
ulan	0.463769
följe	0.754805
flit	0.320894
malmö	0.381754
ställning	0.430527
werk	0.711748
förordna	0.469710
arrende	0.311934
norrmalm	0.312312
turk	0.277937
särdeles	0.394488
finne	0.971733
riksdaler	0.448410
mäla	0.631291
inre	0.353372
woro	0.611911
glädje	0.304127
ädel	0.206204
knapp	0.514384
främmande	0.345846
förfärdiga	0.313288
öka	0.308984
yngling	0.530937
majestät	0.425264
engelsta	0.496480
bro	0.240690
fort	0.778597
medborgare	0.290392
tänka	0.281114
me	0.883898
tills	0.718381
hast	0.712446
helig	0.209755
känd	0.465694
nit	0.277248
no	0.591621
noga	0.549476
eric	0.279475
utbjuda	0.510460
kärlek	0.199243
blä	0.556472
13	0.356037
förnäm	0.346964
papper	0.418813
tit	0.665504
more	0.601801
rykte	0.473118
titt	0.931864
uran	1.012987
qwart	1.056029
förbindelse	0.459043
mor	1.062630
deruti	0.446130
bete	0.878226
leda	0.407817
mark	0.386865
efterrättelse	0.360028
tomt	0.327983
desse	0.525885
medföra	0.299965
kökspiga	0.430739
bifall	0.514785
erkänna	0.402342
grek	0.333302
afgift	0.306792
malm	0.789982
soln	0.561489
olycka	0.569147
republik	0.236320
förstöra	0.344953
eljest	0.750441
regemente	0.397902
hund	0.460101
litt	0.626245
häftig	0.281884
nytta	0.327809
metz	1.084831
kreatur	0.338472
y	0.709263
nedsatt	0.409157
resande	0.498537
betjent	0.776953
lycka	0.204714
ja	0.545883
uppta	0.538116
bringa	0.262144
klädstånd	0.602030
intill	0.606754
peter	0.320508
kopp	0.457632
bidra	0.271016
nöjaktig	0.932333
äkta	0.386684
proper	0.333297
ungdom	0.450243
swerige	0.567848
flg	0.879613
stund	0.506205
hinder	0.346022
stämning	0.976737
sund	0.405620
q	0.297319
upphöra	0.451151
iaktta	0.597094
ärligen	0.660664
gjord	0.618549
wagn	0.762000
nykter	0.399889
borgen	0.399605
gar	0.980319
falu	0.822480
förmoda	0.306475
möblera	0.322568
fela	0.672168
borg	0.560530
röst	0.739896
föreställa	0.242182
adretz	0.955963
christina	0.309976
äng	0.329546
smä	0.674316
aga	0.966291
benägen	0.552246
göromäl	0.772689
flaga	0.745873
gifwit	0.498145
hwarföre	0.632777
framdeles	0.603048
häll	0.777995
tum	0.337803
säledes	0.594494
ärna	0.566820
pension	0.545523
iz	0.730161
kanon	0.305050
läge	0.306844
beständig	0.389285
eu	0.461437
bagare	0.351431
hwarwid	0.627377
banco	0.376183
talan	0.495568
sträng	0.339097
upptäcka	0.603545
erbjuda	0.436574
sadan	0.674140
sjelfwa	0.615966
maji	0.832530
lindrig	0.960334
januari	0.341603
exemplar	0.438225
amma	0.608341
söm	0.831892
kall	0.281267
fransos	0.384395
belopp	0.267816
läka	0.973525
flytta	0.414524
medelst	0.668987
jämte	0.677318
hals	0.271000
23	0.352048
förändring	0.390019
östra	0.400536
nar	0.955401
persedel	0.479621
hö	0.416706
nils	0.354178
skog	0.334187
expedition	0.421188
gemensam	0.383462
linne	0.275978
uri	0.726324
horn	0.834917
klef	0.402991
siere	0.804045
utrikes	0.511771
rysta	0.556318
arr	1.031967
len	0.671980
möda	0.400855
strid	0.330244
ankomst	0.329277
olik	0.402253
lan	0.789641
dygd	0.155325
döda	0.280286
prof	0.447560
spets	0.427021
förening	0.795191
sedel	0.594320
fö	0.357604
kgl	0.445395
wig	0.493431
salubod	0.369196
civil	1.071996
anfall	0.307652
gräns	0.329714
lars	0.360522
tillägga	0.515714
lund	0.352953
swen	0.463124
nämde	0.814685
bolag	0.412059
sädane	0.806140
sto	0.472117
lysa	0.301519
ill	0.621375
landsort	0.511760
herrskap	0.663580
dek	0.806668
religion	0.237064
broder	0.235361
angripa	0.341592
wänster	0.693408
hjelp	0.453190
publik	0.474916
lr	0.666232
ig	0.729597
nr	0.988531
wenster	0.908908
maning	1.140015
samuel	0.284450
dyr	1.026958
konkurs	0.415573
utnämna	0.342014
mar	0.897286
anmärkning	0.410776
last	0.390244
understöd	0.492768
kyrkoherde	0.294760
dragning	0.597632
februari	0.339081
pascha	0.344649
sammankomst	0.401798
rädda	0.292908
mändag	0.709847
näring	0.387026
hwilkas	0.610795
afgöra	0.388104
lott	0.431862
inkomst	0.295547
stna	0.744602
innom	0.770738
wik	0.936309
stunda	0.992486
answar	0.608277
un	0.737603
enkel	0.413805
nöd	0.319520
tillstånd	0.533229
fullständig	0.503768
cj	0.370257
arfwingar	0.794055
corps	0.747279
nödga	0.524817
kejserlig	0.388261
wari	0.690236
dricka	0.311009
ond	0.284767
ingäng	0.871451
uppfylla	0.416823
wän	0.602156
redlig	0.251209
göromål	0.431601
minne	0.283396
boningsrum	0.330232
nätt	0.610206
artikel	0.429232
enkling	0.632768
ian	0.822908
smärre	0.539128
hwartill	0.724523
roa	0.296051
kropp	0.280468
fastighet	0.368803
sjuk	0.317955
mening	0.336784
mäster	0.410868
huspiga	0.734213
wed	0.619833
derpä	0.585572
rom	0.204630
sivar	1.013672
dom	0.455346
klar	0.394463
längd	0.339964
salt	0.287785
fr	0.385684
inse	0.281712
fatt	0.750968
beskaffenhet	0.563585
kunskap	0.301390
bemödande	0.374644
etter	0.586967
skafferi	0.300620
äfwcn	0.748482
bebo	0.795386
befordra	0.741772
gaf	0.363921
uthyra	0.435535
styrelse	0.794702
talrik	0.504380
strand	0.210280
kring	0.227691
het	0.567631
förste	0.605237
nn	0.628599
wistande	0.827816
korn	0.983182
inrätta	0.288718
lili	0.642008
wäg	0.632691
äfwensom	0.694367
just	0.364810
ctt	0.971786
magister	0.477511
mista	0.741606
tät	0.457827
moro	0.639870
häradsrätt	0.350303
fly	0.213247
stand	0.795969
wärde	0.576284
betz	0.822459
hwarmed	0.727312
besittning	0.605986
uppfostran	0.388863
detz	0.756325
fir	0.703533
begäran	0.327418
ve	0.756090
provins	0.226447
brink	0.738590
smak	0.247613
fabrik	0.340247
direktion	0.343762
ring	0.297062
inlösa	0.466673
bort	0.334510
stämma	0.618587
domstol	0.383465
förman	0.740313
anda	0.326395
nasta	0.597419
hwitt	0.520230
italien	0.281881
erfarenhet	0.326824
gifwes	0.650441
sistnämnd	0.430752
hwari	0.709529
neapel	0.269651
moder	0.247262
dålig	0.696346
lust	0.629056
wapen	0.593473
bemälte	0.329103
seger	0.281774
garderob	0.306364
adress	0.756355
yrke	0.323064
tillhanda	0.797203
petersburg	0.253547
trohet	0.357105
låg	0.413732
hora	0.793254
utföra	0.677638
företag	0.529652
fästa	0.509262
riddarhustorget	0.460220
runi	0.333617
baron	0.410213
illa	0.338704
zo	0.654087
ingång	0.347173
backe	0.707311
hwarigenom	0.636405
mörk	0.244769
frukta	0.231066
sed	0.359195
or	0.310490
heder	0.212855
slag	0.413467
rekommendera	0.549422
bygga	0.391350
segel	0.330212
lyckas	0.422846
major	0.276482
heta	0.338992
lyda	0.602787
ning	0.581876
riksdag	0.445400
