sum	0.316500
quis#2	0.261300
et	0.539200
in	0.332200
is	0.293300
hic	0.368500
non	0.280500
ut	0.224200
cum	0.324400
ad	0.277500
ego	0.345800
ab	0.400300
atque	0.348900
quod	0.288100
omnis	0.329200
res	0.244900
si	0.287900
ille	0.430100
se	0.280700
ex	0.279200
facio	0.363200
quam#4	0.286600
dico#2	0.298100
possum	0.255400
sed	0.290000
aut	0.294900
tu	0.294600
ipse	0.342500
de	0.389800
video	0.380300
suus	0.335900
multus	0.258200
habeo	0.299300
alius	0.416700
enim	0.370300
etiam	0.291200
nec	0.249100
qui	0.368300
homo	0.456500
Romanus	0.285200
ne#2	0.233700
do	0.298800
magnus	0.314800
neque	0.309600
iam	0.304400
modus	0.356200
quo	0.282600
idem	0.291600
ita	0.279400
causa	0.329700
animus	0.258300
per	0.374700
consul	0.261000
meus	0.437900
primus	0.389700
autem	0.487700
unus	0.280600
quidem	0.365500
nihil	0.283600
locus	0.326500
tum	0.405300
bellum	0.256400
bonus	0.257900
tamen	0.403500
nunc	0.386300
nos	0.331300
verus	0.621600
publicus	0.251400
dies	0.262500
pars	0.282200
volo#1	0.273700
noster	0.418700
hostis	0.187000
vos	0.372800
venio	0.338400
ago	0.312700
tuus	0.451500
urbs	0.275600
nullus	0.333200
tuuus	0.306200
fio	0.271600
pater	0.494600
tempus	0.373100
genus	0.485600
senatus	0.235700
ubi	0.450800
tantus	0.321400
nisi	0.390400
pro	0.430100
quidam	0.355200
ante	0.359700
aliquis	0.238000
exercitus	0.294800
inter	0.439500
mitto	0.286100
deus	0.471600
rex	0.363900
iste	0.487900
alter	0.249300
castrum	0.219000
vir	0.415400
duo	0.239300
lex	0.313000
miles	0.194500
fero	0.388800
quisque	0.386900
namque	0.405200
corpus	0.415600
sine	0.335300
igitur	0.448100
parvus	0.257900
tam	0.489500
quoque	0.584900
scio	0.362500
deinde	0.390300
reus	0.308900
audio	0.400600
sic	0.545800
ratio	0.247200
vis	0.286000
puto	0.409500
quia	0.613100
verbum	0.414100
nam	0.355300
magis	0.309600
natura	0.273300
annus	0.353200
populus	0.458700
inde	0.574400
quaero	0.401500
nomen	0.385500
at	0.478000
consilium	0.359500
an	0.340600
accipio	0.414600
domus	0.503100
mille	0.219000
ager	0.397500
itaque	0.410500
civitas	0.525000
vita	0.346200
C.	0.188700
solus	0.369500
capio	0.416200
quisquam	0.211600
credo	0.467300
virtus	0.237900
L.	0.127900
[	0.290800
]	0.294900
M.	0.157700
opus	0.548500
oratio	0.380500
legatus	0.205600
certus	0.337500
gero	0.361700
quos	0.358900
satis	0.513000
eo	0.366600
peto	0.375200
terra	0.486300
vel	0.448700
teneo	0.386200
ceterus	0.363700
duco	0.370200
apud	0.433800
quis	0.382800
signum	0.459400
eques	0.184500
P.	0.429200
nemo	0.294800
totus#2	0.445400
post	0.419900
arma	0.269600
sequor	0.399500
contra	0.508900
malus	0.389900
relinquo	0.388200
plebs	0.415400
debeo	0.328700
Roma	0.341400
navis	0.250400
pono	0.374900
spes	0.316700
tribunus	0.281000
imperium	0.246800
oportet	0.317200
filius	0.504800
saepe	0.382200
fortuna	0.312700
ibi	0.545000
inquiam	0.382600
ullus	0.229800
civis	0.444100
manus	0.496300
sententia	0.333600
fides	0.537600
copia	0.274300
dum	0.487300
semper	0.422400
jus	0.374800
facilis	0.234300
numquam	0.451700
praesidium	0.147900
iudicium	0.306700
simul	0.555300
volo	0.433500
scribo	0.360000
haud	0.371100
quasi	0.714000
vester	0.467800
appello	0.281600
longus	0.384100
populus#2	0.429600
Caesar	0.719100
propter	0.510500
provincia	0.335700
legio	0.192100
socius	0.557600
quin	0.527100
praetor	0.208600
intellego	0.255700
uti	0.496600
jubeo	0.338200
pax	0.392600
acies	0.174900
quoniam	0.627700
mors	0.420900
summus	0.485500
dico	0.518500
redeo	0.294100
paucus	0.306700
vinco	0.370600
loquor	0.370400
uterque	0.349500
aequus	0.469600
pecunia	0.209500
bene	0.352300
proficiscor	0.245600
novus	0.533700
Q.	0.130000
iubeo	0.362500
iudex	0.400300
ars	0.415200
refero	0.454700
periculum	0.296900
ob	0.423100
aetas	0.359500
maximus	0.382300
ordo	0.383400
mos	0.449900
dux	0.256500
potestas	0.373600
tres	0.324000
sentio	0.409300
censeo	0.468000
honor	0.349200
moveo	0.461800
numerus	0.334600
amicus#2	0.351800
nego	0.442600
licet	0.416700
ergo	0.557300
amo	0.385600
abeo	0.398600
reliquus	0.442800
summa	0.366500
vox	0.390700
nox	0.378400
gratia	0.494300
doceo	0.392800
studium	0.272800
gens	0.314400
medius	0.372800
trado	0.395900
potius	0.299500
nascor	0.332300
mens	0.312500
proelium	0.255600
defendo	0.300100
patior	0.401100
prope	0.381000
oculus	0.411700
auctoritas	0.334000
postquam	0.369900
Hannibal	0.245000
oppidum	0.239100
multitudo	0.357900
cognosco	0.388300
Italia	0.217500
dolor	0.371000
plus	0.219300
item	0.354800
sive	0.367800
quantus	0.350800
o	0.521900
metus	0.238200
invenio	0.460900
intro	0.522500
caput	0.532900
patria	0.310300
recipio	0.466200
similis	0.475000
pugna	0.220400
reddo	0.456500
hinc	0.630200
coepio	0.449700
communis	0.387400
orator	0.239600
sub	0.584200
voco	0.358300
umquam	0.227400
finis	0.443000
princeps	0.422900
cogo	0.421700
tollo	0.672600
gravis	0.488000
ingenium	0.178000
voluptas	0.380300
labor	0.322500
cura	0.433700
iter	0.325200
efficio	0.345900
vivo	0.452100
imperator	0.632500
frater	0.431100
mare	0.331400
cur	0.514300
concedo	0.461200
convenio	0.335500
praeter	0.371900
constituo	0.325600
miser	0.232300
hercle	0.716900
classis	0.219600
liber	0.523100
usus	0.333800
mulier	0.596000
regnum	0.358600
quantum	0.356200
denique	0.492500
affero	0.289500
fugio	0.425600
auctor	0.528500
litterae	0.289200
libertas	0.341100
ferus	0.601100
quamquam	0.392100
memoria	0.364600
tueor	0.309700
sumo	0.636700
via	0.516200
auxilium	0.298600
gloria	0.403900
quom	0.658300
magistratus	0.267200
solo	0.424100
huc	0.403600
salus	0.528500
pervenio	0.274800
singulus	0.392800
talis	0.606200
scelus	0.361600
uxor	0.444700
creo	0.618700
certamen	0.327800
tertius	0.341300
audeo	0.358600
diu	0.370500
caelum	0.513000
consto	0.484100
unde	0.687300
dignitas	0.303300
pes	0.390800
prius	0.386600
