sum	-0.113914
quis#2	-0.116333
et	0.228124
in	0.010622
is	-0.130715
hic	-0.069411
non	0.014565
ut	-0.133880
cum	-0.162638
ad	-0.034883
ego	-0.359438
ab	-0.021187
atque	-0.279479
quod	-0.056925
omnis	-0.099445
res	-0.483310
si	-0.082537
ille	-0.008521
se	-0.142966
ex	-0.132162
facio	-0.184859
quam#4	-0.243637
dico#2	-0.014182
possum	-0.162564
sed	-0.006934
aut	-0.271406
tu	-0.163996
ipse	0.034119
de	0.109020
video	-0.233106
suus	0.174522
multus	-0.162164
habeo	-0.069854
alius	-0.047034
enim	-0.080709
etiam	-0.120225
nec	0.066631
qui	0.001842
homo	-0.095123
Romanus	-0.619198
ne#2	-0.293411
do	-0.074506
magnus	-0.211106
neque	-0.408823
iam	-0.145135
modus	-0.254482
quo	-0.175614
idem	-0.071279
ita	-0.249906
causa	-0.340909
animus	-0.410539
per	0.276920
consul	-0.790386
meus	-0.015338
primus	-0.133075
autem	0.150689
unus	-0.041739
quidem	-0.243339
nihil	-0.295110
locus	-0.108831
tum	-0.470842
bellum	-0.396101
bonus	-0.109211
tamen	-0.055508
nunc	-0.227203
nos	-0.003103
verus	0.017940
publicus	-0.574963
dies	-0.001813
pars	-0.042340
volo#1	-0.325642
noster	0.061071
hostis	-0.466972
vos	-0.161179
venio	-0.102126
ago	-0.168739
tuus	0.217529
urbs	-0.245580
nullus	-0.042522
tuuus	-0.384090
fio	-0.145755
pater	0.030212
tempus	0.044932
genus	-0.229474
senatus	-0.727780
ubi	-0.161709
tantus	0.030048
nisi	-0.076493
pro	0.120913
quidam	0.069917
ante	-0.179872
aliquis	0.007301
exercitus	-0.408354
inter	0.018648
mitto	-0.216058
deus	0.494462
rex	0.222052
iste	-0.026893
alter	-0.192054
castrum	-0.491800
vir	-0.006637
duo	-0.146048
lex	-0.124705
miles	-0.421716
fero	-0.067706
quisque	-0.357511
namque	-0.102142
corpus	0.033650
sine	-0.091853
igitur	-0.215470
parvus	-0.119293
tam	-0.117951
quoque	0.142357
scio	-0.231948
deinde	-0.384390
reus	-0.374747
audio	-0.079098
sic	0.191139
ratio	-0.125227
vis	-0.254960
puto	-0.333557
quia	0.303935
verbum	0.039435
nam	-0.170146
magis	-0.160011
natura	-0.185830
annus	0.040227
populus	-0.062705
inde	-0.315318
quaero	-0.227772
nomen	0.220283
at	-0.082742
consilium	-0.318378
an	-0.254615
accipio	-0.025244
domus	0.001424
mille	-0.355033
ager	-0.568505
itaque	-0.241713
civitas	-0.125425
vita	0.105017
C.	-0.791488
solus	0.143738
capio	-0.266597
quisquam	-0.495657
credo	0.000864
virtus	-0.236744
L.	-0.863537
[	0.096229
]	0.117242
M.	-0.779925
opus	0.000687
oratio	-0.417993
legatus	-0.573219
certus	-0.170003
gero	-0.352990
quos	-0.030724
satis	-0.396714
eo	-0.137898
peto	-0.117128
terra	0.266124
vel	0.618719
teneo	-0.032849
ceterus	-0.305967
duco	-0.085210
apud	-0.013415
quis	-0.105090
signum	-0.228289
eques	-0.638775
P.	-0.761597
nemo	-0.337509
totus#2	0.113152
post	0.251014
arma	-0.153231
sequor	0.018973
contra	0.004376
malus	-0.048990
relinquo	-0.155517
plebs	-0.622282
debeo	0.223839
Roma	-0.411756
navis	-0.575438
pono	0.148987
spes	-0.302328
tribunus	-0.774408
imperium	-0.258045
oportet	-0.336160
filius	0.461021
saepe	-0.275282
fortuna	-0.327424
ibi	-0.180240
inquiam	-0.127009
ullus	-0.294718
civis	-0.572448
manus	0.279173
sententia	-0.250382
fides	0.169407
copia	-0.533638
dum	0.195852
semper	0.066211
jus	0.013835
facilis	-0.244031
numquam	-0.298664
praesidium	-0.702902
iudicium	-0.212634
simul	-0.080105
volo	-0.307092
scribo	0.011205
haud	-0.497625
quasi	0.101735
vester	-0.130943
appello	-0.331047
longus	0.081402
populus#2	-0.428281
Caesar	-0.281550
propter	-0.040653
provincia	-0.381527
legio	-0.658956
socius	-0.486364
quin	-0.486174
praetor	-0.808389
intellego	-0.259063
uti	-0.575314
jubeo	-0.295242
pax	-0.151477
acies	-0.449953
quoniam	-0.055367
mors	0.206083
summus	-0.207446
dico	-0.255838
redeo	-0.202280
paucus	-0.298170
vinco	-0.229521
loquor	0.115243
uterque	0.021389
aequus	-0.438782
pecunia	-0.367307
bene	-0.239926
proficiscor	-0.629550
novus	-0.092163
Q.	-0.843810
iubeo	-0.324072
iudex	-0.202536
ars	-0.055950
refero	-0.031460
periculum	-0.269527
ob	-0.246233
aetas	-0.188042
maximus	-0.227628
ordo	-0.014245
mos	0.009154
dux	0.021266
potestas	-0.102285
tres	0.011972
sentio	-0.207827
censeo	-0.591886
honor	0.017516
moveo	-0.242225
numerus	-0.059319
amicus#2	-0.192064
nego	-0.236581
licet	0.116694
ergo	0.378258
amo	-0.135199
abeo	-0.356538
reliquus	-0.309830
summa	-0.281798
vox	0.093686
nox	0.063209
